Gender,Annual Income,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Dealer_Region,Cluster,PCA1,PCA2
Male,13500,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,16000,78758-7841,SUV,Aurora,1,-0.680471881300161,-0.06717390451788519
Male,900000,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,06457-3834,SUV,Greenville,1,-0.6875579371022641,0.18783476915328978
Male,925000,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,60504-7114,SUV,Pasco,1,-0.6404385042027868,0.19622149101186848
Male,1155000,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,18500,38701-8047,SUV,Janesville,0,0.7554813215069467,0.4052922180346462
Male,1232000,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,14200,99301-3882,SUV,Scottsdale,1,-0.6533670847606091,0.4154814616124376
Male,540000,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,53546-9427,Passenger,Austin,1,-0.6505851209626595,0.1652932858361773
Male,852000,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,78758-7841,Hardtop,Austin,1,-0.6475316998103393,0.19546363853898074
Male,471000,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23000,78758-7841,Sedan,Aurora,1,-0.7016371871760971,0.16857209625730896
Male,595000,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,53546-9427,Passenger,Greenville,1,-0.6566693107223259,0.16925467613781664
Male,621000,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22000,85257-3102,SUV,Pasco,0,0.7418612700990967,0.17240480679654868
Male,208000,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34000,78758-7841,Sedan,Janesville,0,0.7390064933693055,0.145025031972563
Male,360000,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,06457-3834,Sedan,Scottsdale,1,-0.6515251472138205,0.14987818422388344
Male,1302500,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53250,78758-7841,Hatchback,Austin,1,-0.6532487945673129,0.4188957141105105
Male,1445000,Nissan,Quest,Overhead Camshaft,Manual,Black,12500,53546-9427,SUV,Janesville,0,0.7515041777202363,0.4292694570615767
Female,13500,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,25000,85257-3102,Hatchback,Scottsdale,0,0.7747703886809094,-0.9573654052842425
Female,1350000,Toyota,Camry,Overhead Camshaft,Manual,Black,34000,78758-7841,Hatchback,Austin,0,0.7170749753692787,-0.46859389225758885
Female,1840000,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,06457-3834,Passenger,Middletown,0,0.765527781664574,-0.4464388648159916
Female,13500,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,60504-7114,Passenger,Aurora,0,0.7605852790964513,-0.9673599794078085
Male,13500,Saab,5-Sep,Overhead Camshaft,Manual,Pale White,28000,38701-8047,Hatchback,Greenville,0,0.7263782270167416,-0.06669695594885461
Male,13500,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,14000,99301-3882,Hatchback,Pasco,0,0.7732299870512294,-0.059338840620281386
Male,980000,Nissan,Xterra,Overhead Camshaft,Manual,Pale White,31000,53546-9427,Passenger,Janesville,0,0.770828017000019,0.19715450206998808
Male,2630000,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33001,60504-7114,Hardtop,Austin,1,-0.6552371345394018,0.5270633869508969
Male,1001000,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19101,06457-3834,SUV,Middletown,1,-0.6697167445521146,0.2062120439753956
Male,655000,Lincoln,Continental,Overhead Camshaft,Manual,Black,42001,60504-7114,Passenger,Aurora,0,0.7317103009352184,0.17937973831940512
Male,1050000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,38701-8047,Hatchback,Greenville,1,-0.6692427409753131,0.20365015983207257
Male,1051000,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22101,53546-9427,Hardtop,Aurora,1,-0.6753517225255896,0.20532894942813784
Female,1330000,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26001,99301-3882,Hardtop,Middletown,0,0.7625225542172362,-0.4745136056939573
Male,923000,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15001,85257-3102,SUV,Scottsdale,0,0.7673889579682713,0.20483755417498561
Male,13500,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24001,78758-7841,Sedan,Austin,0,0.7197785723364065,-0.06737413930358105
Male,13500,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,25001,38701-8047,Hardtop,Austin,0,0.7755973329882386,-0.07037971908955576
Female,308000,Audi,A6,Overhead Camshaft,Manual,Black,15000,06457-3834,SUV,Middletown,0,0.7263530358658712,-0.7486448016338415
Male,420000,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,60504-7114,Hatchback,Aurora,1,-0.6333083532824848,0.161271201911676
Female,385000,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000,99301-3882,Hardtop,Pasco,0,0.7498640080337755,-0.7371002147378101
Male,13500,Ford,Mustang,Overhead Camshaft,Manual,Pale White,43000,99301-3882,Hatchback,Pasco,0,0.7626992625957518,-0.059439431190926206
Male,458000,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,53546-9427,SUV,Janesville,1,-0.6664968178328438,0.15989791182740487
Male,395000,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,99301-3882,Hardtop,Pasco,1,-0.6699219659173062,0.1740415342588053
Male,440000,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26000,06457-3834,Hardtop,Middletown,1,-0.652490391060832,0.16838364446878096
Male,610000,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27001,53546-9427,SUV,Janesville,0,0.7426030159402643,0.1659548538205915
Male,13500,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22001,85257-3102,Hatchback,Scottsdale,0,0.7599149717839928,-0.05743840495156782
Male,690000,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,39001,78758-7841,Hatchback,Austin,1,-0.6548593666063225,0.1805596956316453
Male,1535000,Ford,Escort,Overhead Camshaft,Manual,Black,12501,06457-3834,Passenger,Middletown,0,0.7437989647784116,0.4333500103347745
Female,13500,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,60504-7114,Hatchback,Aurora,2,-0.6779544734224365,-0.9634771322804372
Male,1470000,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,38701-8047,Sedan,Greenville,1,-0.6786188003546012,0.42500347211393086
Male,1486000,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22601,99301-3882,Sedan,Pasco,0,0.74299948670166,0.43138486067080883
Male,420000,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,53546-9427,SUV,Janesville,1,-0.6707272360598707,0.15714089880851012
Male,750000,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,Hatchback,Scottsdale,1,-0.6759201036015177,0.1873056668446864
Male,600000,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,38701-8047,Hardtop,Greenville,1,-0.66765959422558,0.1724863571105597
Male,1725000,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20500,38701-8047,Hatchback,Middletown,1,-0.6550496084262794,0.44468130859217725
Male,616000,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Black,28000,99301-3882,Hatchback,Aurora,1,-0.6589865069623481,0.18567365094595112
Male,13500,Chrysler,Town & Country,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,53546-9427,Sedan,Greenville,1,-0.6412182668251367,-0.0686923688791139
Male,13500,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,53546-9427,Hardtop,Janesville,1,-0.6513854784361761,-0.061712080087308
Male,1470000,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,78758-7841,Hatchback,Janesville,1,-0.6348072644356161,0.4292293013037147
Male,13500,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,06457-3834,Hatchback,Scottsdale,1,-0.6555586643346182,-0.06135006030121437
Male,1400000,BMW,528i,Overhead Camshaft,Manual,Pale White,16000,60504-7114,SUV,Austin,0,0.7296166102991497,0.4147419006370129
Male,810000,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,38701-8047,Hatchback,Middletown,1,-0.6586187256410581,0.18912129074637862
Male,13500,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,85257-3102,Passenger,Scottsdale,1,-0.6666672807945002,-0.05857486881357432
Male,13500,Lexus,LS400,Overhead Camshaft,Manual,Pale White,25000,78758-7841,Sedan,Austin,0,0.7492296686384734,-0.06842653209535365
Male,1495000,Mercedes-B,CL500,Overhead Camshaft,Manual,Pale White,29500,06457-3834,SUV,Middletown,0,0.7251765317471339,0.4234893795765551
Male,13500,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,60504-7114,Hatchback,Aurora,1,-0.6598087605818741,-0.05752776404109505
Male,1825000,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500,38701-8047,Hatchback,Greenville,0,0.7661881253280374,0.4475411103268354
Male,1700000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000,99301-3882,Hatchback,Pasco,0,0.739352704809312,0.45045410394535135
Male,1400000,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,53546-9427,Hatchback,Janesville,1,-0.6845557060694232,0.4234693288558924
Male,1075000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21500,85257-3102,Hatchback,Scottsdale,1,-0.6700742386096734,0.21501261172444375
Male,1860000,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,78758-7841,Hatchback,Austin,0,0.7438572418743123,0.4563207573697621
Male,13500,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16000,06457-3834,Hatchback,Middletown,0,0.7742812172425617,-0.0704094363927712
Male,1500000,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,60504-7114,SUV,Aurora,0,0.765451501161599,0.42069651466526015
Male,870000,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,38701-8047,Hatchback,Greenville,1,-0.6560459641745865,0.19593672749732471
Male,555000,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22001,38701-8047,Hardtop,Greenville,1,-0.6692557130429986,0.17633525474640033
Male,13500,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18001,38701-8047,Hatchback,Greenville,1,-0.6686415615926932,-0.05752202949098151
Female,622000,Honda,Civic,Overhead Camshaft,Manual,Pale White,45001,99301-3882,Hatchback,Pasco,0,0.7344381395437021,-0.7187232210385351
Male,1475000,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,15501,53546-9427,SUV,Janesville,0,0.7450586393817333,0.42257453417595214
Male,450000,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,85257-3102,SUV,Scottsdale,1,-0.6703560093492111,0.1658037021915133
Male,525000,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,12001,78758-7841,Hatchback,Austin,1,-0.6410779534903666,0.16350602371809408
Male,13500,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,06457-3834,Sedan,Middletown,1,-0.6908785071266225,-0.06790470373538215
Male,1225000,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,23501,60504-7114,Hatchback,Aurora,0,0.7757079200299564,0.40402531962426
Male,13500,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31001,38701-8047,SUV,Greenville,1,-0.6821258859192151,-0.0616020782951453
Female,520000,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,99301-3882,SUV,Pasco,2,-0.6924377778989963,-0.7230011669726757
Female,13500,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,57001,99301-3882,Hardtop,Austin,0,0.757357964820232,-0.9583430511969817
Male,1475000,Mercury,Mountaineer,Overhead Camshaft,Manual,Pale White,21500,53546-9427,Hardtop,Janesville,0,0.7586913723649866,0.4262961035922408
Male,677000,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12001,38701-8047,Hatchback,Greenville,1,-0.6625644589927684,0.18209196246348913
Male,13500,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,99301-3882,Hatchback,Pasco,1,-0.672295736108603,-0.05860074180847252
Male,13500,Acura,RL,Overhead Camshaft,Manual,Black,18000,53546-9427,SUV,Janesville,0,0.7680456658109274,-0.06333574337357739
Male,700000,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,85257-3102,Passenger,Scottsdale,0,0.7605574549944449,0.18100658703645567
Male,860000,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,25000,78758-7841,SUV,Austin,0,0.7443141203607246,0.1883228060374753
Male,870000,Acura,RL,Overhead Camshaft,Manual,Pale White,26000,06457-3834,SUV,Middletown,0,0.7668983119534989,0.18229844807477713
Male,1116000,Ford,Taurus,Overhead Camshaft,Manual,Black,69600,60504-7114,SUV,Aurora,0,0.760664911344002,0.21317524795078424
Male,1450000,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,38701-8047,Sedan,Greenville,0,0.7596311006212222,0.4182943104903738
Male,930000,Saturn,SW,Overhead Camshaft,Manual,Black,36000,99301-3882,Passenger,Pasco,0,0.7551335488411621,0.21052344479396656
Male,700000,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,85257-3102,Sedan,Scottsdale,1,-0.6787571190050438,0.18128285607630246
Male,13500,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,06457-3834,Hardtop,Middletown,0,0.7741564474862066,-0.0674410487542435
Female,460000,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,45000,78758-7841,Passenger,Austin,0,0.757036267234241,-0.7384201415718507
Male,1615000,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19500,06457-3834,Passenger,Middletown,1,-0.6468408242719298,0.44130315592506086
Male,13500,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,60504-7114,Sedan,Aurora,1,-0.6905799217120356,-0.05746301684059818
Male,1730000,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,34000,38701-8047,Passenger,Greenville,0,0.7214640612426462,0.44300890801009474
Male,13500,Acura,RL,Overhead Camshaft,Manual,Pale White,34000,99301-3882,SUV,Pasco,0,0.7676919646795168,-0.06324353412546468
Male,779000,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,53546-9427,Sedan,Janesville,1,-0.675858319144104,0.18457922931849646
Male,1850000,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,12000,85257-3102,Hatchback,Scottsdale,0,0.7449409319583431,0.46122947194506647
Male,13500,Mercury,Mountaineer,Overhead Camshaft,Manual,Pale White,21000,78758-7841,SUV,Austin,0,0.7557681384987338,-0.06716071895930609
Female,1950000,Ford,Taurus,DoubleÂ Overhead Camshaft,Auto,Black,12000,53546-9427,SUV,Janesville,2,-0.648912476839925,-0.42781082305058776
Male,1910000,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,85257-3102,Passenger,Scottsdale,1,-0.6596423327650824,0.4738969683369689
Male,13500,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,78758-7841,Hatchback,Austin,1,-0.6611087491015778,-0.06314991776574408
Male,2600000,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Black,16000,06457-3834,Passenger,Middletown,1,-0.6829191987847172,0.5177402462934824
Female,592000,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,99301-3882,Hatchback,Aurora,2,-0.6691915949239235,-0.7232858114186316
Male,420000,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,53546-9427,Hatchback,Greenville,1,-0.6323455360135228,0.15542038883468368
Male,730000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,85257-3102,Hatchback,Pasco,1,-0.6696443362356409,0.18766498754910277
Male,826000,Toyota,Sienna,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,78758-7841,Passenger,Janesville,1,-0.6505451247545659,0.1922845769077426
Male,13500,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,53546-9427,Hardtop,Janesville,0,0.773876549389328,-0.05904954278323771
Female,810000,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,26000,60504-7114,SUV,Austin,2,-0.6754955608673896,-0.7043942589791388
Female,410000,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,Hardtop,Scottsdale,2,-0.6713934905213398,-0.7332573571910566
Male,1830000,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,99301-3882,Sedan,Aurora,1,-0.6729806143310817,0.4559712164364751
Female,850000,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20000,78758-7841,Hardtop,Austin,0,0.7680266641834057,-0.7086198769014393
Male,1510000,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,29000,85257-3102,Sedan,Pasco,0,0.7419471136573552,0.4320518793615524
Male,1650000,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,78758-7841,Hatchback,Janesville,1,-0.678970812901993,0.4532418426054481
Male,965000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Black,45000,60504-7114,Hardtop,Aurora,1,-0.6587902446500105,0.20815287873096944
Male,2000000,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000,99301-3882,Passenger,Pasco,0,0.7319429797769466,0.48010741227577847
Male,1400000,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9000,53546-9427,Passenger,Janesville,1,-0.6430001711578623,0.42914846487661285
Male,1300000,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22000,85257-3102,Hatchback,Austin,0,0.7517404093633822,0.413468237056163
Male,13500,Ford,F-Series,Overhead Camshaft,Manual,Pale White,13000,78758-7841,Passenger,Austin,0,0.7534947016813791,-0.06804370202281151
Female,13500,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,21000,06457-3834,SUV,Middletown,0,0.7451922518187308,-0.9670851688101081
Male,1600000,Honda,Accord,Overhead Camshaft,Manual,Pale White,14000,60504-7114,Sedan,Aurora,0,0.7245366141422682,0.42936576337570087
Male,1780000,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,38701-8047,Sedan,Greenville,1,-0.6898877712613938,0.45190843834920935
Male,1200000,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,99301-3882,Sedan,Pasco,1,-0.696935423772919,0.4220315691563481
Female,770000,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,53546-9427,Sedan,Janesville,2,-0.65864889690397,-0.7061442059526589
Male,480000,Dodge,Neon,Overhead Camshaft,Manual,Pale White,19000,78758-7841,Hardtop,Austin,0,0.7692647246076383,0.15934328993353786
Male,1310000,Audi,A8,Overhead Camshaft,Manual,Black,44001,53546-9427,Passenger,Janesville,0,0.7259595616813883,0.418367055807938
Male,13500,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,20001,85257-3102,Hatchback,Scottsdale,0,0.7577261808568803,-0.057314150731056945
Male,1415000,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Pale White,42501,78758-7841,SUV,Austin,1,-0.6860444845139948,0.4209762338941345
Male,601000,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,12001,06457-3834,Hatchback,Middletown,1,-0.6856079050890908,0.17959859235491993
Male,13500,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22001,60504-7114,Passenger,Aurora,1,-0.6443893274872547,-0.059545928571908324
Male,440000,Volvo,C70,Overhead Camshaft,Manual,Black,36001,38701-8047,Hatchback,Greenville,0,0.7220737967181827,0.16519859780521928
Male,370000,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,99301-3882,Hatchback,Pasco,1,-0.6642275686800897,0.16056550829378335
Male,1051000,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16101,53546-9427,Hatchback,Janesville,0,0.7610985233473064,0.203458243727779
Male,13500,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,53546-9427,Sedan,Janesville,0,0.7653773953292982,-0.0690832450756731
Male,358500,Audi,A6,Overhead Camshaft,Manual,Black,25500,85257-3102,SUV,Scottsdale,0,0.7286775342279357,0.1609834897071225
Male,1000000,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,78758-7841,Sedan,Austin,1,-0.6850255042419927,0.20183417236742107
Male,770000,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,06457-3834,SUV,Middletown,1,-0.6574174284527645,0.18898964126248585
Female,13500,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16000,60504-7114,Sedan,Aurora,0,0.7457685635963365,-0.9665603177245345
Male,1008000,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,15800,38701-8047,Hatchback,Greenville,1,-0.6792928124655162,0.20071084768233938
Male,1015000,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62500,99301-3882,SUV,Pasco,1,-0.6886763719984164,0.2080577900625531
Male,1371000,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Black,11101,53546-9427,Passenger,Janesville,1,-0.671909355163673,0.4254666280998336
Male,1054000,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20401,85257-3102,Hatchback,Scottsdale,0,0.7464429245411837,0.2107672372401963
Male,13500,Honda,Civic,Overhead Camshaft,Manual,Black,43000,60504-7114,Hatchback,Aurora,0,0.7401634386288889,-0.05971131190763368
Male,500000,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,38701-8047,Hatchback,Greenville,1,-0.6497998401847564,0.160305287248677
Male,950000,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,99301-3882,SUV,Pasco,1,-0.6609057188723683,0.20291397087491814
Male,13500,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23001,53546-9427,Sedan,Janesville,1,-0.698780930350652,-0.056474614028348635
Male,450000,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,49001,85257-3102,SUV,Scottsdale,1,-0.6713184740362476,0.17323450572305044
Male,13500,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,78758-7841,Hatchback,Austin,1,-0.6586536827569957,-0.06116265645155994
Male,1102000,Acura,TL,Overhead Camshaft,Manual,Pale White,14200,06457-3834,Hatchback,Middletown,0,0.7839321416374703,0.2013310352725728
Male,1275000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,22500,60504-7114,Passenger,Aurora,1,-0.6710512179188822,0.4126278026272807
Male,1065000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22500,38701-8047,Passenger,Greenville,1,-0.6715269620407602,0.21380099896858495
Male,13500,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,60504-7114,SUV,Austin,1,-0.6840369453277104,-0.06336770141890258
Male,13500,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,38701-8047,SUV,Janesville,1,-0.6510932602029392,-0.0656507411805044
Male,1960000,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17000,99301-3882,Hatchback,Scottsdale,0,0.7252440010240127,0.4798719826770297
Male,1650000,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21000,99301-3882,Hardtop,Pasco,1,-0.6608795349170845,0.45716345072534215
Female,13500,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,85257-3102,Hatchback,Middletown,2,-0.6815990013445362,-0.95401533273512
Male,1248500,Audi,A6,Overhead Camshaft,Manual,Pale White,13850,78758-7841,SUV,Aurora,0,0.731288828287852,0.40338838215950246
Male,580000,Subaru,Forester,Overhead Camshaft,Manual,Pale White,17000,06457-3834,Hardtop,Middletown,0,0.7467757158270185,0.16752771853233117
Male,452000,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22000,53546-9427,Hardtop,Janesville,0,0.7580376993978344,0.15711714765926854
Male,745000,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,38701-8047,Hatchback,Janesville,1,-0.6476468034859989,0.17921678703799726
Female,1425000,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,15500,85257-3102,Sedan,Scottsdale,0,0.7536339403417358,-0.4704032736903877
Male,1206000,Subaru,Outback,Overhead Camshaft,Manual,Pale White,49601,85257-3102,SUV,Scottsdale,0,0.7412554874841901,0.4127461073754167
Male,1055000,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21501,78758-7841,Sedan,Austin,1,-0.6861268896527235,0.20314628513972965
Male,785000,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,99301-3882,Sedan,Pasco,0,0.7345943728707172,0.1971173269901847
Male,770000,Ford,Taurus,Overhead Camshaft,Manual,Black,69000,99301-3882,SUV,Scottsdale,0,0.7603756725273596,0.19647492389706
Male,13500,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,78758-7841,SUV,Austin,1,-0.6727898352380227,-0.062141439262619835
Male,775000,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16000,06457-3834,Hatchback,Middletown,0,0.7615597041789004,0.18035393128195953
Male,1480000,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,60504-7114,Hatchback,Aurora,1,-0.6707646058803092,0.4291219672315867
Male,2900000,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33000,38701-8047,Hatchback,Greenville,1,-0.6516769033592875,0.5431500652026597
Female,13500,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,26000,99301-3882,SUV,Pasco,2,-0.6730562276798081,-0.9472670941408692
Male,13500,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19000,53546-9427,SUV,Janesville,1,-0.668194818126838,-0.05903662811490562
Male,1590000,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000,85257-3102,Passenger,Scottsdale,0,0.7444636590854752,0.43847788054511505
Male,13500,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14001,78758-7841,SUV,Austin,0,0.7308596395415563,-0.06535662592272984
Female,13500,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,24001,53546-9427,Hatchback,Janesville,2,-0.6317502105149878,-0.9630602109986464
Male,13500,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,12001,85257-3102,Hatchback,Scottsdale,0,0.7468412253136492,-0.05924501143933725
Male,2840000,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,14001,78758-7841,Passenger,Austin,0,0.7293339836535184,0.5317039935087895
Male,1580000,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,06457-3834,Sedan,Middletown,1,-0.6676026478514905,0.43424552296511076
